ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Filmoteka Małopolska|12||0|20:55|21:17|0|2016-07-02
Omiń korki|0||0|21:17|21:25|0|2016-07-02
1200 muzeów|0||0|21:25|21:45|0|2016-07-02
Kronika|0||0|21:45|21:57|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|21:57|22:00|2|2016-07-02
Raport pogodowy|0||0|22:00|22:02|0|2016-07-02
Speed|12|Program dla miłośników motoryzacji. Autor prezentuje najnowsze modele samochodów, ciekawe rozwiązania techniczne. Prezentuje opinie fachowców i pokazuje wyniki testów poszczególnych marek.|Magazyn motoryzacyjny|22:02|22:15|8|2016-07-02
Dziennik regionów|0||0|22:15|22:40|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-02
Antenowe remanenty|0||0|22:45|22:50|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:50|22:55|2|2016-07-02
Powrót do Mirandy|12||0|22:55|0:05|0|2016-07-02
Rączka gotuje|12||0|0:05|0:40|0|2016-07-02
U fryzjera|12|W zakładzie pojawia się atrakcyjna pracownica, Fantazja. Kicia i Laura zaczynają się martwić o posady. Dyzio dostaje pod opiekę ślimaka, który jest pupilkiem pewnej dziewczyny.|Serial komediowy|0:40|1:10|24|2016-07-02
Dziennik regionów|0||0|1:10|1:30|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|1:30|1:35|2|2016-07-02
Naturalnie tak|0||0|1:35|1:40|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|1:40|1:50|2|2016-07-02
Telewizja nocą|12||0|1:50|3:00|0|2016-07-02
Antenowe remanenty|0||0|3:00|3:30|0|2016-07-02
Polska 1050|0|Autorzy cofną się do czasów Mieszka I i przedstawią sytuację w państwie Polan zaraz po chrzcie ich władcy. Odpowiedzą m.in. na pytanie, kiedy nastąpiło utworzenie pierwszego biskupstwa.|Film dokumentalny|3:30|4:05|20|2016-07-02
Parada oszustów|12|Kraków, lata 30. W sklepie jubilerskim Floriana Winiarskiego klientka przymierza naszyjnik. Po chwili mężczyzna, który twierdzi, że jest inspektorem policji, dokonuje aresztowania.|Serial sensacyjny|4:05|5:25|52|2016-07-02
Misja: integracja|7||0|5:25|5:40|0|2016-07-02
Podróże z góralem|0||0|5:40|5:50|0|2016-07-02
Powrót do Mirandy|12||0|5:50|0|0|2016-07-02
Sto tysięcy bocianów|0||0|6:00|6:30|0|2016-07-07
Plebania|12|Karolina buntuje się przeciwko ojcu. Rano przychodzi do niej Julka. Chce poznać nowego chłopaka przyjaciółki. Ta nie zgadza się na obecność Julki. Do Tulczyna przyjeżdża matka ks. Jacka.|Telenowela|6:30|8:15|22|2016-07-07
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|8:15|0|21|2016-07-07
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|8:45|9:10|23|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|9:10|9:15|2|2016-07-07
Przygody ekokonsumenta|7||0|9:15|9:35|0|2016-07-07
Czarny serial|12||0|9:35|10:05|0|2016-07-07
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|10:05|10:35|21|2016-07-07
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|10:35|11:00|25|2016-07-07
Ekokonsument|0||0|11:00|11:05|0|2016-07-07
Przechodzień codzienny|7||0|11:05|11:15|0|2016-07-07
Fundusze europejskie - jak to działa?|0||0|11:15|11:30|0|2016-07-07
Agroszansa|7|Autorzy programu na przykładach różnego typu gospodarstw pokazują jak można je zmodernizować, wyspecjalizować oraz ukierunkować, by miały lepsze perspektywy i osiągnęły sukces.|Magazyn informacyjny|11:30|11:45|9|2016-07-07
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|11:45|12:15|23|2016-07-07
Okazja|12|Kasia ma randkę z adwokatem. Staszek nie posiada się z zazdrości. Kasia prosi, by wspólnie poćwiczyli zasady zachowania podczas randki. Ćwiczenia coraz bardziej zaczynają przypominać flirtowanie.|Serial komediowy|12:15|12:45|24|2016-07-07
Antenowe remanenty|0||0|12:45|13:00|0|2016-07-07
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|13:00|13:25|15|2016-07-07
Dziennik regionów|0||0|13:25|13:28|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|13:28|13:30|2|2016-07-07
Agrobiznes|0|Dziennik informacyjny przeznaczony głównie dla biznesmenów pracujących w otoczeniu rolnictwa, rolników, handlowców, ale także dla mieszkańców miast.|Magazyn rolniczy|13:30|13:55|19|2016-07-07
Plebania|12|Grzybowa jest oburzona, że w gospodzie mieszka samotny ojciec z dzieckiem. Informuje o tym proboszcza. Gdy Majka dowiaduje się, że jej ojciec walczył o Krystynę, jest na nią zła.|Telenowela|13:55|14:25|22|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|14:25|14:29|2|2016-07-07
Dziennik regionów|0||0|14:29|14:35|0|2016-07-07
Drawieński Park Narodowy|0|Drawieński Park Narodowy leży w środkowo-zachodniej Polsce na Równinie Drawskiej, na pograniczu województw zachodniopomorskiego, lubuskiego i wielkopolskiego.|Film dokumentalny|14:35|15:30|45|2016-07-07
Antenowe remanenty|0||0|15:30|15:45|0|2016-07-07
Dziennik regionów|0||0|15:45|15:55|0|2016-07-07
Reportaż|0||0|15:55|16:10|0|2016-07-07
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|16:10|16:25|15|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|16:25|16:30|2|2016-07-07
Sto tysięcy bocianów|0||0|16:30|17:00|0|2016-07-07
Szlakiem podkarpackiej przyrody|0||0|17:00|17:10|0|2016-07-07
Turystyczna jazda|12||0|17:10|17:20|0|2016-07-07
Przechodzień codzienny|7||0|17:20|17:25|0|2016-07-07
Dziennik regionów|0||0|17:25|22:15|0|2016-07-07
Dziennik regionów|0||0|22:15|22:40|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-07
Echa dnia|12||0|22:45|23:10|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|23:10|23:15|2|2016-07-07
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|23:15|23:45|23|2016-07-07
Św. Stanisław Papczyński - Dar godnego życia|12||0|23:45|0:55|0|2016-07-07
Czarny serial|12||0|0:55|1:25|0|2016-07-07
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|1:25|2:00|23|2016-07-07
Dziennik regionów|0||0|2:00|2:20|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:20|2:25|2|2016-07-07
Echa dnia|12||0|2:25|2:45|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:45|2:55|2|2016-07-07
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|2:55|3:25|23|2016-07-07
Prawdziwy koniec zimnej wojny|7|Dokument o kulisach wstąpienia Polski do NATO. Film pokazuje, jaką faktycznie rolę odegrała w nim Polska. Rozmówcy wtajemniczają widza w opowieść o polityce, dyplomacji i jej anonimowych bohaterach.|Film dokumentalny|3:25|4:40|54|2016-07-07
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|4:40|5:10|25|2016-07-07
Przechodzień codzienny|7||0|5:10|5:20|0|2016-07-07
Okazja|12|Kasia ma randkę z adwokatem. Staszek nie posiada się z zazdrości. Kasia prosi, by wspólnie poćwiczyli zasady zachowania podczas randki. Ćwiczenia coraz bardziej zaczynają przypominać flirtowanie.|Serial komediowy|5:20|0|24|2016-07-07
Podwodna Polska|12|Reportaż przedstawia najlepiej zachowane wraki leżące na dnie Bałtyku.
Poznajemy historię trzech zatopionych statków: duńskiej "Christy", norweskiego
"Mont Vernona i niemieckiej"Margarity".|Reportaż|6:00|6:30|24|2016-07-06
Plebania|12|Ksiądz Jacek jedzie do biskupa. Po wysłuchaniu racji wikarego zwierzchnik nakazuje mu okazywać posłuszeństwo swojemu proboszczowi. Karolina ma za złe ojcu, że traktuje ją jak dziecko.|Telenowela|6:30|8:15|22|2016-07-06
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|8:15|0|21|2016-07-06
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|8:45|9:10|23|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|9:10|9:15|2|2016-07-06
Mój pies i inne zwierzaki|0|Magazyn dla właścicieli i miłośników zwierząt.|Magazyn poradnikowy|9:15|9:35|10|2016-07-06
Honor inżyniera|0||0|9:35|10:05|0|2016-07-06
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|10:05|10:35|21|2016-07-06
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|10:35|11:05|25|2016-07-06
Przechodzień codzienny|7||0|11:05|11:15|0|2016-07-06
Jak to działa?|0|Radosław Brzózka opowie o zwierzętach pracujących, m.in. o koniach kaskaderskich, sowie aktorce, pożytecznych owadach i kocich terapeutach. W odcinku pojawi się bohater serialu "Komisarz Alex".|Program popularnonaukowy|11:15|11:45|22|2016-07-06
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|11:45|12:15|23|2016-07-06
Okazja|12|Działalność parlamentarna Wieśka skutkuje otrzymywaniem przez niego licznych propozycji korupcyjnych. Będąc uczciwym człowiekiem, polityk wszystkie odrzuca.|Serial komediowy|12:15|12:50|24|2016-07-06
Tajemnice Książnicy Pomorskiej|0||0|12:50|13:00|0|2016-07-06
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|13:00|13:20|15|2016-07-06
Dziennik regionów|0||0|13:20|13:25|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|13:25|13:30|2|2016-07-06
Agrobiznes|0|Dziennik informacyjny przeznaczony głównie dla biznesmenów pracujących w otoczeniu rolnictwa, rolników, handlowców, ale także dla mieszkańców miast.|Magazyn rolniczy|13:30|13:55|19|2016-07-06
Plebania|12|Karolina buntuje się przeciwko ojcu. Rano przychodzi do niej Julka. Chce poznać nowego chłopaka przyjaciółki. Ta nie zgadza się na obecność Julki. Do Tulczyna przyjeżdża matka ks. Jacka.|Telenowela|13:55|14:25|22|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|14:25|14:30|2|2016-07-06
Dziennik regionów|0||0|14:30|14:35|0|2016-07-06
Naszym okiem|12||0|14:35|15:45|0|2016-07-06
Dziennik regionów|0||0|15:45|15:55|0|2016-07-06
Reportaż|0||0|15:55|16:10|0|2016-07-06
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|16:10|16:25|15|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|16:25|16:30|2|2016-07-06
Podwodna Polska|12|Reportaż przedstawia najlepiej zachowane wraki leżące na dnie Bałtyku.
Poznajemy historię trzech zatopionych statków: duńskiej "Christy", norweskiego
"Mont Vernona i niemieckiej"Margarity".|Reportaż|16:30|17:00|24|2016-07-06
Podkarpacki szlak kulinarny|0||0|17:00|17:10|0|2016-07-06
Odkryj Małopolskę na rowerze|0||0|17:10|17:20|0|2016-07-06
Przechodzień codzienny|7||0|17:20|17:25|0|2016-07-06
Dziennik regionów|0||0|17:25|22:15|0|2016-07-06
Dziennik regionów|0||0|22:15|22:40|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-06
Echa dnia|12||0|22:45|23:10|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|23:10|23:15|2|2016-07-06
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|23:15|23:45|23|2016-07-06
Naszym okiem|12||0|23:45|0:55|0|2016-07-06
Honor inżyniera|0||0|0:55|1:25|0|2016-07-06
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|1:25|2:00|23|2016-07-06
Dziennik regionów|0||0|2:00|2:20|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:20|2:25|2|2016-07-06
Echa dnia|12||0|2:25|2:45|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:45|2:55|2|2016-07-06
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|2:55|3:25|23|2016-07-06
Naszym okiem|12||0|3:25|4:40|0|2016-07-06
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|4:40|5:10|25|2016-07-06
Przechodzień codzienny|7||0|5:10|5:20|0|2016-07-06
Okazja|12|Działalność parlamentarna Wieśka skutkuje otrzymywaniem przez niego licznych propozycji korupcyjnych. Będąc uczciwym człowiekiem, polityk wszystkie odrzuca.|Serial komediowy|5:20|0|24|2016-07-06
Czytanie Puszczy|12|Bohaterem jest Todar - Zmicier Wajciuszkiewicz, jeden z artystów Białorusi; artysta zakazany w swoim kraju za związki z opozycją. Występował na koncertach dla ratowania Puszczy Białowieskiej.|Program krajoznawczy|6:00|6:30|23|2016-07-01
Plebania|12|Krystyna załatwia dla Julki zaproszenie na bal przebierańców. Dziewczynka nie jest z tego zadowolona. Gdy Marek chce jej kupić strój na bal, Julka wykrzykuje mu w twarz, że nie można jej przekupić.|Telenowela|6:30|7:00|22|2016-07-01
Kwartet - magazyn regionów Czwórki Wyszehradzkiej|0||0|7:00|0|0|2016-07-01
Wypad w plener|0||0|7:30|7:40|0|2016-07-01
Odmieniamy Małopolskę|0||0|7:40|7:54|0|2016-07-01
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|7:54|7:56|2|2016-07-01
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|7:56|8:15|15|2016-07-01
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|8:15|8:45|21|2016-07-01
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|8:45|9:15|23|2016-07-01
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|9:15|9:20|2|2016-07-01
Jedź bezpiecznie|12|Program prezentuje ważne tematy z zakresu bezpieczeństwa ruchu drogowego. Pokazuje niebezpieczne miejsca na małopolskich drogach. Radzi, jak zachować się w trudnych sytuacjach drogowych.|Magazyn motoryzacyjny|9:20|9:35|10|2016-07-01
1200 muzeów|0||0|9:35|10:05|0|2016-07-01
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|10:05|10:35|21|2016-07-01
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|10:35|11:05|25|2016-07-01
Przechodzień codzienny|7||0|11:05|11:15|0|2016-07-01
Sprawa dla reportera|12||0|11:15|12:00|0|2016-07-01
Nożem i widelcem|7||0|12:00|12:15|0|2016-07-01
Okazja|12|Kasia poznaje nowego chłopaka. Hela jest o niego zazdrosna. Staszek ją wyśmiewa. Nie rozumie, jak można odczuwać zazdrość. Zmienia zdanie, gdy sam poznaje nowego chłopaka Kaśki.|Serial komediowy|12:15|12:45|24|2016-07-01
Antenowe remanenty|0||0|12:45|13:00|0|2016-07-01
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|13:00|13:20|15|2016-07-01
Dziennik regionów|0||0|13:20|13:25|0|2016-07-01
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|13:25|13:30|2|2016-07-01
Agrobiznes|0|Dziennik informacyjny przeznaczony głównie dla biznesmenów pracujących w otoczeniu rolnictwa, rolników, handlowców, ale także dla mieszkańców miast.|Magazyn rolniczy|13:30|13:55|19|2016-07-01
Plebania|12|Grzybowa widziała Krystynę z Markiem i dziewczynkami. Uważa, że kobieta szuka sobie kolejnego męża. Józefina ją zbywa. Kasia i Julka wybierają w Hrubielowie stroje na bal przebierańców.|Telenowela|13:55|14:25|22|2016-07-01
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|14:25|14:30|2|2016-07-01
Dziennik regionów|0||0|14:30|14:35|0|2016-07-01
Lato w regionach|7||0|14:35|14:50|0|2016-07-01
Czytanie Puszczy|12|Bohaterem jest Todar - Zmicier Wajciuszkiewicz, jeden z artystów Białorusi; artysta zakazany w swoim kraju za związki z opozycją. Występował na koncertach dla ratowania Puszczy Białowieskiej.|Program krajoznawczy|14:50|15:15|23|2016-07-01
Agroszansa|7|Autorzy programu na przykładach różnego typu gospodarstw pokazują jak można je zmodernizować, wyspecjalizować oraz ukierunkować, by miały lepsze perspektywy i osiągnęły sukces.|Magazyn informacyjny|15:15|15:35|9|2016-07-01
Lato w regionach|7||0|15:35|15:45|0|2016-07-01
Dziennik regionów|0||0|15:45|15:55|0|2016-07-01
