ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Eurofakty|0||0|18:14|18:30|0|2016-07-02
Fakty - wydanie główne|0|Codzienny program informacyjny przedstawiający aktualne wiadomości z Wrocławia i Dolnego Śląska.|Wiadomości|18:30|18:45|16|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|18:45|18:55|2|2016-07-02
Zrób to ze smakiem|0||0|18:55|19:53|0|2016-07-02
Koncert|0||0|19:53|20:52|0|2016-07-02
Koncert|0||0|20:52|21:29|0|2016-07-02
Motosfera|7|W programie nowości i ciekawostki dotyczące motoryzacji, nietuzinkowe pojazdy, przepisy, felietony i wyczynowe maszyny.|Magazyn motoryzacyjny|21:29|21:45|13|2016-07-02
Fakty - wydanie wieczorne|0|Codzienny program informacyjny przedstawiający aktualne wiadomości z Wrocławia i Dolnego Śląska.|Wiadomości|21:45|21:59|16|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|21:59|22:09|2|2016-07-02
Polska z Miodkiem|0|Gawędy profesora Jana Miodka dotyczące etymologii nazw najważniejszych polskich rzek, miast i krain geograficznych.|Program edukacyjny|22:09|22:15|4|2016-07-02
Dziennik regionów|0||0|22:15|22:40|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-02
Antenowe remanenty|0||0|22:45|22:50|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:50|22:55|2|2016-07-02
Powrót do Mirandy|12||0|22:55|0:05|0|2016-07-02
Rączka gotuje|12||0|0:05|0:40|0|2016-07-02
U fryzjera|12|W zakładzie pojawia się atrakcyjna pracownica, Fantazja. Kicia i Laura zaczynają się martwić o posady. Dyzio dostaje pod opiekę ślimaka, który jest pupilkiem pewnej dziewczyny.|Serial komediowy|0:40|1:10|24|2016-07-02
Dziennik regionów|0||0|1:10|1:30|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|1:30|1:35|2|2016-07-02
Naturalnie tak|0||0|1:35|1:40|0|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|1:40|1:50|2|2016-07-02
Telewizja nocą|12||0|1:50|3:00|0|2016-07-02
Antenowe remanenty|0||0|3:00|3:30|0|2016-07-02
Polska 1050|0|Autorzy cofną się do czasów Mieszka I i przedstawią sytuację w państwie Polan zaraz po chrzcie ich władcy. Odpowiedzą m.in. na pytanie, kiedy nastąpiło utworzenie pierwszego biskupstwa.|Film dokumentalny|3:30|4:05|20|2016-07-02
Parada oszustów|12|Kraków, lata 30. W sklepie jubilerskim Floriana Winiarskiego klientka przymierza naszyjnik. Po chwili mężczyzna, który twierdzi, że jest inspektorem policji, dokonuje aresztowania.|Serial sensacyjny|4:05|5:25|40|2016-07-02
Misja: integracja|7||0|5:25|5:40|0|2016-07-02
Podróże z góralem|0||0|5:40|5:50|0|2016-07-02
Powrót do Mirandy|12||0|5:50|0|0|2016-07-02
Sto tysięcy bocianów|0||0|6:00|6:30|0|2016-07-07
Plebania|12|Karolina buntuje się przeciwko ojcu. Rano przychodzi do niej Julka. Chce poznać nowego chłopaka przyjaciółki. Ta nie zgadza się na obecność Julki. Do Tulczyna przyjeżdża matka ks. Jacka.|Telenowela|6:30|7:00|22|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|7:00|0|2|2016-07-07
Strefa Mazowsze|7||0|7:03|7:24|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|7:24|7:25|2|2016-07-07
Tekieli. Krótki przewodnik po duszy|12||0|7:25|7:51|0|2016-07-07
Porozmawiajmy o...|12||0|7:51|8:12|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|8:12|8:15|2|2016-07-07
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|8:15|8:45|21|2016-07-07
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|8:45|9:10|23|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|9:10|9:15|2|2016-07-07
Przygody ekokonsumenta|7||0|9:15|9:35|0|2016-07-07
Czarny serial|12||0|9:35|10:05|0|2016-07-07
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|10:05|10:35|21|2016-07-07
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|10:35|11:00|25|2016-07-07
Ekokonsument|0||0|11:00|11:05|0|2016-07-07
Przechodzień codzienny|7||0|11:05|11:15|0|2016-07-07
Fundusze europejskie - jak to działa?|0||0|11:15|11:30|0|2016-07-07
Agroszansa|7|Autorzy programu na przykładach różnego typu gospodarstw pokazują jak można je zmodernizować, wyspecjalizować oraz ukierunkować, by miały lepsze perspektywy i osiągnęły sukces.|Magazyn informacyjny|11:30|11:45|9|2016-07-07
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|11:45|12:15|23|2016-07-07
Okazja|12|Kasia ma randkę z adwokatem. Staszek nie posiada się z zazdrości. Kasia prosi, by wspólnie poćwiczyli zasady zachowania podczas randki. Ćwiczenia coraz bardziej zaczynają przypominać flirtowanie.|Serial komediowy|12:15|12:45|24|2016-07-07
Antenowe remanenty|0||0|12:45|13:00|0|2016-07-07
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|13:00|13:25|15|2016-07-07
Dziennik regionów|0||0|13:25|13:28|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|13:28|13:30|2|2016-07-07
Agrobiznes|0|Dziennik informacyjny przeznaczony głównie dla biznesmenów pracujących w otoczeniu rolnictwa, rolników, handlowców, ale także dla mieszkańców miast.|Magazyn rolniczy|13:30|13:55|19|2016-07-07
Plebania|12|Grzybowa jest oburzona, że w gospodzie mieszka samotny ojciec z dzieckiem. Informuje o tym proboszcza. Gdy Majka dowiaduje się, że jej ojciec walczył o Krystynę, jest na nią zła.|Telenowela|13:55|14:25|22|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|14:25|14:29|2|2016-07-07
Dziennik regionów|0||0|14:29|14:35|0|2016-07-07
Drawieński Park Narodowy|0|Drawieński Park Narodowy leży w środkowo-zachodniej Polsce na Równinie Drawskiej, na pograniczu województw zachodniopomorskiego, lubuskiego i wielkopolskiego.|Film dokumentalny|14:35|15:30|45|2016-07-07
Antenowe remanenty|0||0|15:30|15:45|0|2016-07-07
Dziennik regionów|0||0|15:45|15:55|0|2016-07-07
Reportaż|0||0|15:55|16:10|0|2016-07-07
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|16:10|16:25|15|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|16:25|16:30|2|2016-07-07
Sto tysięcy bocianów|0||0|16:30|17:00|0|2016-07-07
Szlakiem podkarpackiej przyrody|0||0|17:00|17:10|0|2016-07-07
Turystyczna jazda|12||0|17:10|17:20|0|2016-07-07
Przechodzień codzienny|7||0|17:20|17:25|0|2016-07-07
Dziennik regionów|0||0|17:25|17:30|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|17:30|17:34|2|2016-07-07
Qadrans qltury|12|Program kulturalny przedstawiający pomysły na spędzenie wolnego czasu. Autorzy są na wszystkich koncertach, premierach oraz wystawach, wiedzą, które warszawskie kluby warto odwiedzić.|Publicystyka kulturalna|17:34|17:45|15|2016-07-07
Qltura+|0||0|17:45|18:00|0|2016-07-07
Kurier Mazowiecki|0||0|18:00|18:13|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|18:13|18:20|2|2016-07-07
WOT 24|7||0|18:20|18:30|0|2016-07-07
Telewizyjny Kurier Warszawski|12|Najstarszy program informacyjny Telewizji Polskiej, ukazujący się niezmiennie, pod tym samym, tytułem od 9 listopada 1958 r.|Wiadomości|18:30|18:50|18|2016-07-07
Raport na gorąco|0|Reporterzy Marcin Gałuszko i Marcin Włodarski przemierzają miasto na motorach. Są wszędzie tam, gdzie coś się dzieje.|Magazyn kryminalny|18:50|18:53|2|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|18:53|18:55|2|2016-07-07
Wywiad Kuriera|7|Rozmowy z politykami, przedstawicielami samorządów, ludźmi świata nauki i kultury związanymi z Warszawą i Mazowszem. Komentarz do bieżących wydarzeń, prezentacja różnych poglądów i opinii.|Magazyn|18:55|19:05|10|2016-07-07
Powiedzieli tylko nam|0||0|19:05|20:00|0|2016-07-07
Telewizyjny Kurier Warszawski|12|Najstarszy program informacyjny Telewizji Polskiej, ukazujący się niezmiennie, pod tym samym, tytułem od 9 listopada 1958 r.|Wiadomości|20:00|20:05|18|2016-07-07
Raport na gorąco|0|Reporterzy Marcin Gałuszko i Marcin Włodarski przemierzają miasto na motorach. Są wszędzie tam, gdzie coś się dzieje.|Magazyn kryminalny|20:05|20:07|2|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|20:07|20:10|2|2016-07-07
Porozmawiajmy o...|12||0|20:10|20:30|0|2016-07-07
Strefa Mazowsze|7||0|20:30|20:55|0|2016-07-07
Misja natura|12|Sonary nasłuchowe centrum koordynacji wychwytują sygnał z rejonu Zatoki Puckiej. Jest on emitowany przez obiekt będący w wodzie i przemieszczający się z dużą prędkością. Bohaterowie ruszają w pościg.|Reportaż|20:55|21:35|22|2016-07-07
WOT 24|7||0|21:35|21:45|0|2016-07-07
Telewizyjny Kurier Warszawski|12|Najstarszy program informacyjny Telewizji Polskiej, ukazujący się niezmiennie, pod tym samym, tytułem od 9 listopada 1958 r.|Wiadomości|21:45|22:03|18|2016-07-07
Sport|0|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|22:03|22:08|3|2016-07-07
Raport na gorąco|0|Reporterzy Marcin Gałuszko i Marcin Włodarski przemierzają miasto na motorach. Są wszędzie tam, gdzie coś się dzieje.|Magazyn kryminalny|22:08|22:10|2|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:10|22:15|2|2016-07-07
Dziennik regionów|0||0|22:15|22:40|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-07
Echa dnia|12||0|22:45|23:10|0|2016-07-07
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|23:10|23:15|2|2016-07-07
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|23:15|23:45|23|2016-07-07
Św. Stanisław Papczyński - Dar godnego życia|12||0|23:45|0:55|0|2016-07-07
Podwodna Polska|12|Reportaż przedstawia najlepiej zachowane wraki leżące na dnie Bałtyku.
Poznajemy historię trzech zatopionych statków: duńskiej "Christy", norweskiego
"Mont Vernona i niemieckiej"Margarity".|Reportaż|6:00|6:30|24|2016-07-06
Plebania|12|Ksiądz Jacek jedzie do biskupa. Po wysłuchaniu racji wikarego zwierzchnik nakazuje mu okazywać posłuszeństwo swojemu proboszczowi. Karolina ma za złe ojcu, że traktuje ją jak dziecko.|Telenowela|6:30|7:00|22|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|7:00|0|2|2016-07-06
Pod prąd|0||0|7:03|7:28|0|2016-07-06
Film dokumentalny|12||0|7:28|7:49|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|7:49|7:51|2|2016-07-06
Porozmawiajmy o...|12||0|7:51|8:12|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|8:12|8:15|2|2016-07-06
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|8:15|8:45|21|2016-07-06
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|8:45|9:10|23|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|9:10|9:15|2|2016-07-06
Mój pies i inne zwierzaki|0|Magazyn dla właścicieli i miłośników zwierząt.|Magazyn poradnikowy|9:15|9:35|10|2016-07-06
Honor inżyniera|0||0|9:35|10:05|0|2016-07-06
Co niesie dzień|0|Autorzy programu prezentują najaktualniejsze i najciekawsze informacje ze wszystkich regionów kraju oraz zapowiedzi najważniejszych wydarzeń, które odbędą się w ciągu dnia.|Magazyn|10:05|10:35|21|2016-07-06
Psi psycholog|0|Twórcy dokumentu odwiedzają miejsca, gdzie doszło do najtrudniejszych przypadków psiej i kociej niesubordynacji. Program przedstawia, jak prawidłowo postępować z czworonożnymi ulubieńcami.|Telenowela dokumentalna|10:35|11:05|25|2016-07-06
Przechodzień codzienny|7||0|11:05|11:15|0|2016-07-06
Jak to działa?|0|Drukarki trafiły do domów użytkowników wraz z komputerami. Kiedy technika drukowania obrazów została opanowana, przyszedł czas na drukowanie w trójwymiarze.|Program popularnonaukowy|11:15|11:45|24|2016-07-06
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|11:45|12:15|23|2016-07-06
Okazja|12|Działalność parlamentarna Wieśka skutkuje otrzymywaniem przez niego licznych propozycji korupcyjnych. Będąc uczciwym człowiekiem, polityk wszystkie odrzuca.|Serial komediowy|12:15|12:50|24|2016-07-06
Tajemnice Książnicy Pomorskiej|0||0|12:50|13:00|0|2016-07-06
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|13:00|13:20|15|2016-07-06
Dziennik regionów|0||0|13:20|13:25|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|13:25|13:30|2|2016-07-06
Agrobiznes|0|Dziennik informacyjny przeznaczony głównie dla biznesmenów pracujących w otoczeniu rolnictwa, rolników, handlowców, ale także dla mieszkańców miast.|Magazyn rolniczy|13:30|13:55|19|2016-07-06
Plebania|12|Karolina buntuje się przeciwko ojcu. Rano przychodzi do niej Julka. Chce poznać nowego chłopaka przyjaciółki. Ta nie zgadza się na obecność Julki. Do Tulczyna przyjeżdża matka ks. Jacka.|Telenowela|13:55|14:25|22|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|14:25|14:30|2|2016-07-06
Dziennik regionów|0||0|14:30|14:35|0|2016-07-06
Naszym okiem|12||0|14:35|15:45|0|2016-07-06
Dziennik regionów|0||0|15:45|15:55|0|2016-07-06
Reportaż|0||0|15:55|16:10|0|2016-07-06
Telezakupy|12|Magazyn reklamowy prezentujący artykuły gospodarstwa domowego, urządzenia do poprawy kondycji i zdrowia. Po zapoznaniu się z ofertą widzowie mogą telefonicznie zamówić wybrane towary.|Program reklamowy|16:10|16:25|15|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|16:25|16:30|2|2016-07-06
Podwodna Polska|12|Reportaż przedstawia najlepiej zachowane wraki leżące na dnie Bałtyku.
Poznajemy historię trzech zatopionych statków: duńskiej "Christy", norweskiego
"Mont Vernona i niemieckiej"Margarity".|Reportaż|16:30|17:00|24|2016-07-06
Podkarpacki szlak kulinarny|0||0|17:00|17:10|0|2016-07-06
Odkryj Małopolskę na rowerze|0||0|17:10|17:20|0|2016-07-06
Przechodzień codzienny|7||0|17:20|17:25|0|2016-07-06
Dziennik regionów|0||0|17:25|17:30|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|17:30|17:33|2|2016-07-06
Powiedzieli tylko nam|0||0|17:33|18:00|0|2016-07-06
Kurier Mazowiecki|0||0|18:00|18:13|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|18:13|18:20|2|2016-07-06
WOT 24|7||0|18:20|18:30|0|2016-07-06
Telewizyjny Kurier Warszawski|12|Najstarszy program informacyjny Telewizji Polskiej, ukazujący się niezmiennie, pod tym samym, tytułem od 9 listopada 1958 r.|Wiadomości|18:30|18:50|18|2016-07-06
Raport na gorąco|0|Reporterzy Marcin Gałuszko i Marcin Włodarski przemierzają miasto na motorach. Są wszędzie tam, gdzie coś się dzieje.|Magazyn kryminalny|18:50|18:53|2|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|18:53|18:55|2|2016-07-06
Wywiad Kuriera|7|Rozmowy z politykami, przedstawicielami samorządów, ludźmi świata nauki i kultury związanymi z Warszawą i Mazowszem. Komentarz do bieżących wydarzeń, prezentacja różnych poglądów i opinii.|Magazyn|18:55|19:05|10|2016-07-06
Z biegiem Wisły|0||0|19:05|20:00|0|2016-07-06
Telewizyjny Kurier Warszawski|12|Najstarszy program informacyjny Telewizji Polskiej, ukazujący się niezmiennie, pod tym samym, tytułem od 9 listopada 1958 r.|Wiadomości|20:00|20:05|18|2016-07-06
Raport na gorąco|0|Reporterzy Marcin Gałuszko i Marcin Włodarski przemierzają miasto na motorach. Są wszędzie tam, gdzie coś się dzieje.|Magazyn kryminalny|20:05|20:07|2|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|20:07|20:10|2|2016-07-06
Porozmawiajmy o...|12||0|20:10|20:30|0|2016-07-06
Film dokumentalny|12||0|20:30|21:00|0|2016-07-06
Tekieli. Krótki przewodnik po duszy|12||0|21:00|21:35|0|2016-07-06
WOT 24|7||0|21:35|21:45|0|2016-07-06
Telewizyjny Kurier Warszawski|12|Najstarszy program informacyjny Telewizji Polskiej, ukazujący się niezmiennie, pod tym samym, tytułem od 9 listopada 1958 r.|Wiadomości|21:45|22:03|18|2016-07-06
Sport|0|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|22:03|22:08|3|2016-07-06
Raport na gorąco|0|Reporterzy Marcin Gałuszko i Marcin Włodarski przemierzają miasto na motorach. Są wszędzie tam, gdzie coś się dzieje.|Magazyn kryminalny|22:08|22:10|2|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:10|22:15|2|2016-07-06
Dziennik regionów|0||0|22:15|22:40|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|22:40|22:45|2|2016-07-06
Echa dnia|12||0|22:45|23:10|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|23:10|23:15|2|2016-07-06
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|23:15|23:45|23|2016-07-06
Naszym okiem|12||0|23:45|0:55|0|2016-07-06
Honor inżyniera|0||0|0:55|1:25|0|2016-07-06
Kultowe rozmowy|12|Gośćmi programu są niezwykle wartościowi ludzie, których myśli i refleksje warte są upublicznienia. Których przeżycia warto poznać.|Rozmowa|1:25|2:00|23|2016-07-06
Dziennik regionów|0||0|2:00|2:20|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:20|2:25|2|2016-07-06
Echa dnia|12||0|2:25|2:45|0|2016-07-06
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:45|2:55|2|2016-07-06
Telekurier|12|Program zgłębia tematy niechętnie ujawniane, takie jak korupcja, łamanie prawa, przyzwolenie na przemoc. Promuje pozytywne postawy ludzkie - walkę z patologią oraz pomoc drugiemu człowiekowi.|Cykl reportaży|2:55|3:25|23|2016-07-06
Naszym okiem|12||0|3:25|4:40|0|2016-07-06
